smiles,score
CC(C)c1noc(C(NC(=O)c2ccon2)C2CCOCC2)n1,-7.2
Cc1noc(C(NCc2ccc(C)s2)C2CCOCC2)n1,-7.2
Cc1csc(NC2CCN(C(=O)c3cc(C)n(C(C)C4CC4)n3)CC2)n1,-7.2
Cc1nc(CC2CC2)sc1C(=O)N1CC(C)c2ccccc21,-7.2
COc1nccc(NC(=O)N2CCN(CC(F)(F)F)C(C)C2)n1,-7.2
CCc1ccc(C2COCCN2C(=O)Nc2cncnc2OC)o1,-7.2
CCC(C(=O)O)N1CCN(Cc2nc3ccccc3s2)CC1,-7.2
Cc1nc(C(=O)NC(c2nc(C(C)C)no2)C2CCOCC2)c[nH]1,-7.2
Cc1noc(C)c1S(=O)(=O)NCCc1nc(CC(=O)O)cs1,-7.2
CCOc1cc(NC2CCN(C(=O)Cc3ccn[nH]3)CC2)ncn1,-7.2
CC(C)CC1OCCCC1NC(=O)c1cc[nH]c(=O)c1,-7.2
CC(=O)Nc1cccc2c1CCN2C(C)=O,-7.2
COc1ccccc1CC(C)N(C)C(=O)c1ccc(C(=O)O)cc1F,-7.2
CCC(C)Oc1cc(C(=O)N2CCc3ccccc3C2C(=O)O)ccn1,-7.2
CN(C)c1nccc(N2C[C@@H](CO)[C@H](c3cnn(C)c3)C2)n1,-7.2
CCOC(=O)c1oc2ccc(S(=O)(=O)N3CCCC3c3noc(CC)n3)cc2c1C,-7.2
Cc1nn(C)c(C)c1[C@H]1[C@H](CNc2ncccn2)CC(=O)N1C,-7.2
Cc1nc(CC2CC2)sc1C(=O)N1CC(C)C(=O)Nc2ccccc21,-7.2
COCCN(C)c1cnn(C2CCCN(C(=O)c3cccc4cn[nH]c34)C2)c(=O)c1,-7.2
CC(=O)NC1(c2nc(C)cs2)CCN(Cc2nnc(C)n2C2CC2)C1,-7.2
Cn1cc(CC2CCN(c3nc(N)c4cnn(C)c4n3)C2)cn1,-7.2
CCCC(=O)N1CCCC(n2c(CC)nc3ccccc32)C1,-7.2
Cc1nc(C(=O)Nc2c(C(C)C)c(C)nc3ccccc23)c(C)s1,-7.2
COCCN(C)c1cnn(C2CCCN(Cc3cccc(C)c3C)C2)c(=O)c1,-7.2
C=CCN(CC(=O)O)S(=O)(=O)c1ccc(OC)c2ccccc12,-7.2
Cn1cc(C(NC(=O)c2ccc(C(=O)O)cc2F)C(C)(C)C)cn1,-7.2
CN(C)c1ccccc1CN1C(C(=O)O)CC2CCCCC21,-7.2
CCOc1ccc(CNC(=O)[C@H]2C[C@@H](O)CN2C(C)=O)cc1F,-7.2
COc1ccc(C(NC(=O)Nc2cnns2)C2CC2)cc1,-7.2
N#Cc1cccc(C#N)c1N1CCC(N2CCCC2C(N)=O)CC1,-7.2
O=C(O)CN(CC1CC1)C(=O)c1ccc(Cl)c(F)c1,-7.2
O=C(O)[C@@H](CO)NS(=O)(=O)c1cccc2c1OCCO2,-7.2
CC1CC(C(=O)N(CCC(=O)O)CC2CCCO2)CCO1,-7.2
Cn1cc(CNC(=O)N2CC(NC(=O)C3CC3)C2)c(C(F)(F)F)n1,-7.2
CCCc1cc(C(=O)NC[C@@H]2CC(=O)N(C(C)(C)C)[C@H]2c2cnn(C)c2)sc1C,-7.2
CC(C(=O)O)N(C)S(=O)(=O)c1ccc2c(c1)CCCO2,-7.2
CCn1cc([C@H]2OCC[C@@H]2NC(=O)Cc2c(C)n[nH]c2C)cn1,-7.2
Cn1nccc1NC(=O)N1CCN(c2ccc(F)cc2Cl)CC1,-7.2
COCCOc1ccc(F)cc1S(=O)(=O)N1CCCC(C(=O)O)C1,-7.2
CCOCc1cc(CN2CCCN(C(=O)C3CC3)CC2)ccc1OC,-7.2
CC(=O)Nc1c[nH]nc1C1CCCN(Cc2cc(C#N)n(C)c2)C1,-7.2
Cc1c(CN[C@H]2CCCC[C@H]2n2cc(CO)nn2)cc(C#N)n1C,-7.2
COCc1ccccc1S(=O)(=O)N1CCCC(CC(=O)O)C1,-7.2
COc1cc(C(=O)N(C)Cc2cc(C(=O)O)c(C)o2)ccc1Cl,-7.2
Cc1c([C@H]2OCC[C@@H]2C(=O)N(C)CCOc2cccc(Cl)c2)cnn1C,-7.2
Cc1cccc(F)c1S(=O)(=O)N1CCC[C@@H](C(=O)O)C1,-7.2
Cc1nscc1C(=O)N(CC(=O)O)Cc1ccccc1,-7.2
COc1ccc(CNC(=O)N2CC(O)CC2CO)c(F)c1,-7.2
Cc1cc(C)cc(CN(C2CCCN(c3ccnn3C)C2=O)S(C)(=O)=O)c1,-7.2
Cc1cc(N2CCN(CC(=O)N3CCCCC3)CC2)ccn1,-7.2
Cc1ncc(C(=O)NC(CC(=O)O)c2cccs2)c(C)n1,-7.2
CCc1nc2c(s1)C(N(C)C(=O)c1ccc(C(=O)O)o1)CCC2,-7.2
Cc1cnn(CCC(=O)N[C@H]2CCO[C@@H]2c2c(C)nn(C)c2C)c1,-7.2
COc1ccc(NC(=O)N2CCCN(Cc3cnn(C)c3)CC2)nn1,-7.2
Cc1ccc(Cl)c(S(=O)(=O)NC2CCN(CC(=O)O)CC2)c1Cl,-7.2
Cc1nn(C)cc1[C@H]1OCC[C@@H]1NC(=O)c1ncccc1O,-7.2
CN(C)c1ccc(C(=O)N2CCN(C(C)(C)C)c3ccccc32)cn1,-7.2
COc1cccc(CS(=O)(=O)N2CCC(OCC(=O)O)CC2)c1,-7.2
Cc1ccc(C#N)cc1S(=O)(=O)N1CCC(C(=O)O)C(C)C1,-7.2
Cc1cccc(S(=O)(=O)N2CCC(OCC(=O)O)CC2)c1F,-7.2
O=C(O)C1CCC(NS(=O)(=O)Cc2c(Cl)cccc2Cl)CC1,-7.2
CCc1cc(NC(=O)c2cccc(NC(C)=O)c2C)n(C)n1,-7.2
CNC(=O)c1ccc(C2CCCCN2C(=O)c2cc(C#N)c[nH]2)n1C,-7.2
CCc1cccc(S(=O)(=O)N(C)CCC(=O)O)c1,-7.2
Cc1nnc(N[C@@H]2CC(=O)N(C)[C@H]2c2cccnc2)o1,-7.2
Cc1ccc2[nH]c(C3CCCN(S(=O)(=O)N(C)CC(C)C)C3)nc2c1,-7.2
Cc1ccc(C(=O)N2CC(O)CC2c2cc(F)ccc2F)n1C,-7.2
CN(CC(=O)O)C1CCCN(C(=O)c2cc(Cl)ccc2Cl)CC1,-7.2
Cc1nc(CN2CCC(CNC(=O)c3cnn(CC(C)C)c3)CC2)oc1C,-7.2
COC(C(=O)NC1CC(N(CC(=O)O)CC2CC2)C1)c1ccccc1,-7.2
CC(NC(=O)NC[C@H]1CCCN1S(C)(=O)=O)C1CCCOC1,-7.2
CCn1c([C@@H]2C[C@H](OC)CN2Cc2cccnc2C)n[nH]c1=O,-7.2
Cc1ccc(NC(=O)NC[C@H]2CCO[C@@H]2C(C)(C)C)nc1,-7.2
CCn1cc([C@H]2OCC[C@@H]2C(=O)N2CCN(C(C)C)c3ccccc3C2)cn1,-7.2
Cn1cc([C@@H]2NC(=O)CC[C@H]2NCc2ccsc2)cn1,-7.2
COc1ccc(C2CCCN2c2ncnc3ccccc23)cc1F,-7.2
COCc1ccc(CNC(=O)[C@H]2CC[C@H](C(=O)O)CC2)cc1,-7.2
CN1C(=O)CC[C@@H](NCc2cnn3ccccc23)[C@@H]1c1ccnn1C,-7.2
Cc1cc[nH]c1C(=O)NC[C@@H]1CC(=O)N(C)[C@H]1c1cnn(C)c1,-7.2
CCOc1ccc([C@@H]2C[C@H]2NC(=O)COCC(F)(F)F)cc1,-7.2
Cc1ccccc1C1CCCN1C(=O)NCCc1nnnn1C,-7.2
CCOCC(=O)N1CCC(Nc2ccc3nccn3n2)C1,-7.2
Cc1cccnc1CN1CCN(S(=O)(=O)Cc2ccon2)CC1,-7.2
CSc1ccc(CCNC(=O)N[C@@H]2C=C[C@H](CO)C2)cc1,-7.2
CCN1C(=O)C[C@@H](CNCc2ccc(CO)o2)[C@@H]1c1cccnc1,-7.2
CN(Cc1nccc(N)n1)C1CCN(C(=O)CC2CCC(C)(C)CC2)C1,-7.2
CCC(C)(C)C(=O)NC(C)C1CCN(Cc2ccccc2)C1,-7.2
CCn1cc([C@H]2OCC[C@@H]2NC(=O)NCCn2ccnc2)cn1,-7.2
CO[C@@H]1C[C@@H](c2nnc3n2CCC3)N(c2ncc(Cl)c(C)c2C#N)C1,-7.2
CN(CC(O)Cn1cccn1)C1CCN(CCc2ccncc2)CC1,-7.2
COc1ccc(CN2CCCC(CC(N)=O)CC2)cc1C#N,-7.2
CCn1c(=O)n(CC(=O)Nc2cnc(CC(C)C)nc2)c2ccccc21,-7.2
Cc1n[nH]cc1CNC(=O)[C@@H]1CCCO[C@H]1c1cnn(C)c1,-7.2
O=C(NCc1nccs1)N1CCCC(S(=O)(=O)N2CCOCC2)C1,-7.2
CCn1cc([C@@H]2NC(=O)CC[C@H]2NCc2ccc(C)s2)cn1,-7.2
COCCn1cc(CN2CC(NC(C)=O)Cc3ccccc32)cn1,-7.2
CCc1ccc(C(=O)NCC2(OC)CCC(C)CC2)cc1S(C)(=O)=O,-7.2
Cn1cc(C(=O)CCC(=O)N2CCC(O)(C(F)(F)F)C2)cn1,-7.2
CCN(CC(=O)O)C1CCN(C(=O)c2ccc(Cl)c(C)c2)CC1,-7.2
O=C(c1ccncc1)N1CC(S(=O)(=O)NC2CCCC2)C1,-7.2
CN(C[C@@H]1CCCN(C)[C@H]1c1cnn(C)c1)C(=O)c1ncc(C#N)cc1Cl,-7.2
CO[C@@H]1C[C@@H](COc2cccnc2)N(CC(=O)Nc2cc(C)nn2C)C1,-7.2
CCc1c(NCc2noc(C)n2)cnn1-c1ccccc1C,-7.2
Cn1cnc(C(=O)N2CCCCCC2C=Cc2cccs2)c1,-7.2
CCCCNC(=O)c1cccc(OCc2csc(C)n2)c1,-7.2
Cc1nc(CN2CCC(CNC(=O)N3CCOC(C(C)(C)C)C3)CC2)oc1C,-7.2
COC1CCCN(C(=O)c2n[nH]c3ccccc23)CC1,-7.2
NC(=O)[C@@H]1C[C@@H](F)CN1Cc1ccc(OCC2CC2)cc1,-7.2
CCC1(NC(=O)Nc2cc(OC)ncn2)CCOCC1,-7.2
CCn1cc([C@H]2OCCC[C@@H]2NC(=O)Nc2nocc2C)cn1,-7.2
C[C@@H](NS(=O)(=O)c1ccc(OC(F)F)c(F)c1)C(=O)O,-7.2
COc1cccc(C(=O)NCC(=O)N2CCOC(CN(C)C)C2)c1,-7.2
CN1CCC[C@@H](CNc2ccnc(C(F)(F)F)c2)[C@@H]1c1cncn1C,-7.2
COc1cccc2c1CCN(C(=O)Nc1cc(C)cnc1OC)C2,-7.2
Cc1ncsc1CCN1CCCC(n2ccc(C(F)(F)F)n2)C1,-7.2
Cn1ncc(C(=O)N2CCCC(c3ccnc(N)n3)C2)c1C1CC1,-7.2
CN1CCC[C@@H](CNc2nccc(C(F)(F)F)n2)[C@@H]1c1ccnn1C,-7.2
CNS(=O)(=O)Nc1ccc(NC(=O)c2nccnc2N)cc1,-7.2
CC(C)(C)c1csc(C2CCN(C(=O)c3c[nH]c(C#N)c3)CC2)n1,-7.2
COc1cc(Cl)ccc1CNC[C@@H]1CCO[C@H]1c1ccnn1C,-7.2
COc1ccc(OCC(=O)NC2CCCC2)cc1,-7.2
CCn1cc([C@H]2OCC[C@@H]2C(=O)NCc2cnn(C)c2C)cn1,-7.2
CNC(=O)C1CCCCN1C(=O)c1ccc(C)c(O)c1,-7.2
CN(Cc1nccs1)C1CC12CCN(C(=O)c1cc(C3CC3)on1)CC2,-7.2
CC(=O)N(Cc1ccsc1)C1CC12CCN(C(=O)c1csnc1C)CC2,-7.2
Cc1nc(CNC(=O)c2ccnc(C3CC3)n2)sc1C(=O)O,-7.2
COc1ccc2c(OCc3ncc(C)s3)ccnc2c1,-7.2
CO[C@@H]1C[C@@H](COc2cccnc2)N(c2ncnc(N)c2Cl)C1,-7.2
CC(C)c1nccn1CC(=O)N1CCN(C(=O)c2cccs2)CC1,-7.2
Cc1nc2ccc(C(=O)N3CCCN(C(=O)C(C)C)CC3)cc2n1C,-7.2
CCn1c(=O)oc2cc(S(=O)(=O)NCC(=O)O)ccc21,-7.2
O=C(NCC1(C(=O)O)CCOCC1)c1ccncc1,-7.2
O=C1N[C@@H](CO)C(=O)N1c1ccccc1OC(F)(F)F,-7.2
CCC(C(=O)O)N1CCN(CC(=O)Nc2ccc(F)cc2)CC1,-7.2
Cc1nn(C)c(=O)c(C(=O)NCc2nc(C(=O)O)cs2)c1C,-7.2
CC(C)(O)CNS(=O)(=O)c1ccccc1S(=O)(=O)Nc1ccccn1,-7.2
COC(=O)CC[C@H]1NC(=O)N(c2ccccc2OC(F)(F)F)C1=O,-7.2
O=C(O)c1cc(Cl)cc(NC(=O)c2cncnc2)c1,-7.2
Cc1cnccc1NC(=O)N1CCCC(C(=O)OC(C)(C)C)C1,-7.2
Nc1ccccc1S(=O)(=O)N1CCC(N2CCCNC2=O)CC1,-7.2
COC(=O)C1CCN2C(=O)N(c3ccc4c(c3)OCCO4)C(=O)C2C1,-7.2
Cc1cc(F)ccc1C(=O)N1CCC(O)(C(=O)O)CC1,-7.2
Cc1cc(C(=O)N[C@H]2CCCC[C@H]2n2cc(CO)nn2)oc1C,-7.2
COc1ccc(S(=O)(=O)N2CCCC(C(=O)O)C2)c(F)c1,-7.2
CCCN1CCN(C(=O)c2ccc3[nH]ccc3c2)C(C)(C)C1=O,-7.2
Cc1cccc(C)c1NC(=O)C1CCCCN1C,-7.2
CCS(=O)(=O)N1CCN(C(=O)Nc2cccc3c2CCO3)CC1,-7.2
N#Cc1ccc(N2CCC(O)(Cn3ccnn3)C2)cn1,-7.2
COCc1ccccc1C(=O)N1CCCC(c2n[nH]cc2NC(C)=O)C1,-7.2
CN(C)c1cc(C(=O)N2CC(S(=O)(=O)N3CCOCC3)C2)ccn1,-7.2
CC(C)(C)CC(=O)NCC(=O)N1CCC(n2ccc(C(F)(F)F)n2)CC1,-7.2
Cc1ccnc(N2CCN(C(=O)Nc3c(C)nn(C)c3C)CC2)c1,-7.2
CC(C)(C)c1csc(C2CCN(C(=O)[C@@H]3CC[C@@H](O)C3)CC2)n1,-7.2
COc1ccc(C(=O)NC(C)(C)c2nccs2)cc1OCCO,-7.2
COc1cccc(C2C(NC(=O)c3c(C)noc3C)CCN2C2CC2)c1,-7.2
CCc1cc(NC(=O)C2CC(=O)N(CCN(C)C)C2)ccc1C,-7.2
O=C(O)CC1CCCCN1C(=O)CC1C=CCC1,-7.2
CCOc1ccccc1C(=O)NCCC1CCOC(C)C1,-7.2
COc1ccccc1CCC(=O)N1CCCC[C@@H]1C(=O)O,-7.2
CCn1cc(C(=O)Nc2cnn(CC(=O)N(C)C)c2)c(C(F)(F)F)n1,-7.2
CCn1c([C@@H]2C[C@H](OC)CN2Cc2ccc3c(c2)CCO3)n[nH]c1=O,-7.2
CC1CCCN(CCNS(=O)(=O)c2ccc(C#N)cc2Cl)C1,-7.2
Cc1ccc(N2C[C@@H](CO)[C@H](c3cnn(C(C)C)c3)C2)nc1C#N,-7.2
CC(C)n1cc([C@@H]2CN(c3ccc(C#N)nc3)C[C@H]2CO)cn1,-7.2
COCc1nc(C2CCCCCN2C(=O)c2ccc(N(C)C)nc2)no1,-7.2
Cn1ccnc1C(Nc1ncnc2cccc(F)c12)C1CCOCC1,-7.2
CC(C)c1nc(C2CCCCCN2C(=O)c2ccccn2)no1,-7.2
Cc1csc2c(Nc3ccc(CC(=O)N(C)C)cc3)ncnc12,-7.2
COc1ccc(CN2C[C@@H](OC)C[C@H]2C(N)=O)cc1Cl,-7.2
CC(C)c1nc(C2CCCCCN2C(=O)c2nccnc2N)no1,-7.2
Cn1ccnc1[C@H]1OCC[C@@H]1NCc1cccc2cc[nH]c12,-7.2
O=C(Cc1ccncc1)N1CCC(F)(F)C1,-7.2
NC(=O)[C@@H]1CN(c2ncccc2Cl)C[C@H]1C(F)(F)F,-7.2
c1nc(NCCc2nccs2)cc(NC2CCCOC2)n1,-7.2
CC(=O)Nc1c[nH]nc1C1CCCN(c2ncnc3cc(Cl)ccc23)C1,-7.2
CCc1nc(C)cc(N2C[C@@H](OC)C[C@H]2c2n[nH]c(=O)n2CC)n1,-7.2
CO[C@@H]1CN(C(=O)Nc2ccc(Cl)cn2)C[C@H]1c1c[nH]nn1,-7.2
COc1ccc([C@@H]2C[C@H]2C(=O)N2CCN(C(C)CC(=O)O)CC2)cc1,-7.2
COc1cccnc1C(=O)N1c2ccccc2CCC1C(=O)N1CCN(C)CC1,-7.2
NC(=O)CN1C[C@@H](F)C[C@H]1CNC(=O)Cc1cccs1,-7.2
COC[C@@H]1C[C@H](OC)CN1C(=O)c1cc2nc(C)ccc2o1,-7.2
CO[C@@H]1C[C@@H](COc2cccnc2)N(C(=O)c2nccc(C)n2)C1,-7.2
CCc1nc(CNC(=O)N2CCCC(N3CCCS3(=O)=O)C2)cs1,-7.2
CCc1nn(C)cc1C(=O)N1CCN(c2ccccc2)CC1CC,-7.2
COCCn1cc(CN2CCCC(N3CCNC3=O)C2)cn1,-7.2
Cc1nccc(CN2CCCC(NC(=O)c3cc[nH]c3C)C2=O)n1,-7.2
Cc1cc(CN2CCN(C(=O)c3cnn(CC(C)C)c3C3CC3)CC2)no1,-7.2
CN(Cc1nccs1)C1CC12CCN(C(=O)Cn1cn[nH]c1=O)CC2,-7.2
CC1CC(C(=O)Nc2c[nH]nc2-c2nccs2)CC(=O)N1,-7.2
COCCN1CCN(C(=O)c2ccc(Cn3cccn3)cc2)CC1=O,-7.2
CCc1cc(O)nc(CN2C[C@@H](O)C[C@@H]2c2nc(C)no2)n1,-7.2
O=C(O)C(CNS(=O)(=O)c1ccc(Cl)s1)c1ccccc1,-7.2
CCc1nc(CN2CCN(C(=O)Nc3ccncc3F)CC2)cs1,-7.2
CC(C1CC1)n1cc(NC(=O)c2c[nH]nc2-c2ccoc2)cn1,-7.2
CC(C)(F)c1nnc(-c2ccc(S(=O)(=O)N3CCCC3)cc2)o1,-7.2
COc1ccccc1CC(=O)N1CCN(C(=O)C(=O)O)CC1,-7.2
Cc1cc2c(N3CCN(C(=O)c4ccc[nH]4)CC3)ncnc2s1,-7.2
CC(=O)NC1CCCN(C(=O)Cn2ccc3ccsc3c2=O)C1,-7.2
CCn1cc([C@H]2OCC[C@@H]2C(=O)NCCCn2ccnc2)cn1,-7.2
CC(C)(C)N1CC(C(=O)Nc2csc(-c3ccncc3)n2)CC1=O,-7.2
CS(=O)(=O)N(CC(=O)O)CC1CN(Cc2nc3ccccc3s2)CCO1,-7.2
CCOc1cc(C(=O)N2CCCCC2CCC(=O)O)ccc1OC,-7.2
CCc1cc(C)cc(CC)c1NC(=O)[C@@H]1C[C@@H](C)CCO1,-7.2
O=C(C1CCC2CCCCC2C1)N1CC(OC(F)F)C1,-7.2
Cc1ccc(NC(=O)NCC2(O)CCOC2)nc1,-7.2
CSC1(CNC(=O)NC2CCCN(Cc3ccccc3)C2=O)CC1,-7.2
Cc1cnc(CC(=O)N2CCN(c3ncnc4sc(C)cc34)CC2)s1,-7.2
Cc1ccoc1C(=O)N1CCS(=O)(=O)CC1c1cnn(C)c1,-7.2
N#Cc1cnc(NC2CCCN(c3ncc[nH]c3=O)C2)cn1,-7.2
CC(Nc1cnn(CC2CCCO2)c1)C(=O)NCC(F)(F)F,-7.2
Cc1c([C@H]2OCC[C@@H]2NCc2cc(-c3cnn(C)c3)no2)cnn1C,-7.2
COCCOC1CCN(C(=O)NC2COc3cc(OC)ccc3C2)C1,-7.2
CC(C)C1OCCCC1Nc1nccc(N2CCCC2c2cnn(C)c2)n1,-7.2
CC(C)(O)C(=O)N1CCCC(c2ncc(C(F)(F)F)[nH]2)C1,-7.2
O=c1[nH]ccnc1N1CCCC(Nc2ncc(Cl)cn2)C1,-7.2
O=C(NCCc1ccccc1)N1CC(F)C1,-7.2
C[C@@H]1CN(C(=O)c2cc(F)c(Cl)cc2F)C[C@H]1C(N)=O,-7.2
CN(C)c1ccncc1C(=O)N1CCC(OCc2ccncc2)C1,-7.2
CCC1CN(c2ccccc2)CCN1C(=O)c1cccnc1C,-7.2
CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(C(=O)c2ccncc2Cl)C1,-7.2
c1cc(CN2CCC(n3cnc4c3CCCC4)C2)n[nH]1,-7.2
COc1ccc(Cl)cc1CC(=O)NC1CCC(C(=O)O)CC1,-7.2
CCN1CCN(C(=O)c2ccc(S(C)(=O)=O)cc2)CC1=O,-7.2
CC(C)n1ccc(C(=O)N2CC3(CCCCC3)C2)n1,-7.2
Cc1nnc(C2CN(C(=O)Nc3cc(C(C)(C)C)on3)CCO2)o1,-7.2
CO[C@H]1C[C@H](C(=O)NCc2ccccn2)N(S(C)(=O)=O)C1,-7.2
CO[C@@H]1C[C@@H](COc2cccnc2)N(C(=O)CCn2cncn2)C1,-7.2
CCOc1ccccc1OCc1nnc(Cc2cc(C)on2)o1,-7.2
CC1CN(CC(C)(C)O)CCN1C(=O)NCCN(C)c1ccccc1,-7.2
CO[C@H]1C[C@@H](CO)N(CCc2nc3ccccc3c(=O)[nH]2)C1,-7.2
COc1ccc(NC(=O)N2CCCS(=O)(=O)CC2)cc1OC(C)C,-7.2
Cc1nnc(C2COCCN2Cc2cccc(S(=O)(=O)N(C)C)c2)o1,-7.2
CN(C(=O)[C@@H]1C[C@H]1c1cnn(C)c1)C1CCN(c2cnccn2)CC1,-7.2
O=C(Nc1ccncc1F)NC1CCC2CCCC2C1,-7.2
Cc1ccc(C(=O)N2CCCC(CCC(=O)O)C2)o1,-7.2
CCc1nn(C)cc1C(=O)N[C@H]1CCO[C@@H]1c1cnn(CC)c1,-7.2
COC(=O)c1cnn2ccc(NC(=O)COCC3CCCO3)cc12,-7.2
CN(CCCc1nc2ccccc2[nH]1)C(=O)[C@@H]1CCNC1,-7.2
CCn1cc(NC(=O)N2C[C@@H]3CN(C)C[C@]3(C)C2)ccc1=O,-7.2
COc1cccc(CN(Cc2nnc(C)s2)CC2(C)COC2)n1,-7.2
Cc1cccc(-c2noc(CC3CCN(C(=O)C(C)C)CC3)n2)n1,-7.2
O=C(c1cn[nH]c1)N1C[C@H]2COCC[C@@]2(C(=O)O)C1,-7.2
C[C@H](O)CN1CCN(C(=O)c2ccc(-n3cnnn3)cn2)CC1,-7.2
COC1CCC(CC(=O)NC2CCOC3(C2)CC(C(=O)O)C3)CC1,-7.2
COc1ccccc1CC(=O)N[C@H]1CCO[C@H]1c1nc(C)n[nH]1,-7.2
Cc1nc2c([nH]1)CCC(C(=O)NCc1oc(C(C)C)nc1C)C2,-7.2
CN(Cc1nnc2n1CCN(C)C2=O)C(=O)CC1CCCCC1(C)C,-7.2
Cn1ccc(CC(=O)N2C[C@H](c3nc(C4CC4)n[nH]3)[C@@H](C3CC3)C2)n1,-7.2
Cc1c(NC(=O)N2CC(C(F)(F)F)C2)cccc1[N+](=O)[O-],-7.2
Cc1occc1CN(C)CCc1ccccc1C(=O)O,-7.2
Cc1n[nH]c(C(=O)N2C[C@@H]3COC[C@]3(C(=O)O)C2)c1C,-7.2
CCN(Cc1ccccc1NC(=O)NC(C)C1CCC(F)(F)CC1)C(C)=O,-7.2
COC1CN(C(=O)Nc2cccc([N+](=O)[O-])c2C)CCO1,-7.2
CO[C@H]1C[C@@H](CO)N(C(=O)CCc2ccccc2N2CCOCC2)C1,-7.2
Cn1ccnc1[C@@H]1OCC[C@H]1NC(=O)Nc1ccc(F)cc1N1CCOCC1,-7.2
COC1CCN(C(C)C(=O)NCc2ccc(C(=O)O)cc2)CC1(C)C,-7.2
COc1cccc(C#N)c1NC(=O)CSCC1CCCCO1,-7.2
COc1cc(CC(C)NCCc2ccncc2C)ccn1,-7.2
CC(C)NC(=O)Cc1ccc(S(=O)(=O)N2CCCCC2)cc1,-7.2
COCc1n[nH]c([C@H]2CN(C(=O)CC3(C#N)CC3)C[C@@H]2C2CC2)n1,-7.2
CNC(=O)C1CC(=O)N(C2CN(C(=O)c3cccnc3C3CC3)C2)C1,-7.2
CNC(=O)C1CC(=O)N(C2CN(C(=O)Cc3ccn[nH]3)C2)C1,-7.2
CNC(=O)C1CC(=O)N(C2CN(C(=O)c3ccc(OC)cc3)C2)C1,-7.2
CC1(C)NC(=O)CCC1NC(=O)CCc1cn[nH]c1,-7.2
CC(C)c1nc(C(=O)N2CCCC(CCC(=O)O)C2)cs1,-7.2
O=C(O)CCC1CCCN(C(=O)CC(F)(F)F)C1,-7.2
Cc1ccc(CC(=O)N2CCCC(CCC(=O)O)C2)s1,-7.2
CN(CCCO)C(=O)Nc1cc(Cl)ccc1OCC(F)(F)F,-7.2
Cc1nnc(CN(C)Cc2c(Cl)cccc2C(=O)O)s1,-7.2
Cn1nc(NC(=O)CSCC2CCCCO2)ccc1=O,-7.2
CCCC(C)(C)C(=O)NC1CCOC2(C1)CC(C(=O)O)C2,-7.2
O=C(O)CN1Cc2ccccc2C[C@H]1C(=O)NC1CC1,-7.2
O=C(O)C1c2ccccc2OCCN1C(=O)c1coc(C2CC2)n1,-7.2
O=C(O)CN(C(=O)Cn1ncc2ccccc21)C1CCC1,-7.2
CC1(C)COC(c2cccc(Cl)c2)CN1C(=O)CN1CCN(C2CC2)C1=O,-7.2
CN1C[C@@H](NC(=O)c2[nH]ncc2C(F)(F)F)[C@H](c2cncn2C)C1,-7.2
CC(C(=O)Nc1nnc(C(F)F)s1)n1cnc2c(N)ncnc21,-7.2
CCOc1cc(CSc2cccs2)nc2nc(C(F)(F)F)nn12,-7.2
Cc1cc2n(n1)C(C(F)(F)F)CCN2C(=O)c1nnn(C)c1C,-7.2
COC(=O)C1CCn2c(COc3ccc(C)cc3)nnc2C1,-7.2
COc1cncc(C(=O)N2CCC([C@@H]3CC[C@H](C(N)=O)O3)CC2)c1C,-7.2
CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CCC(C2CCNC2)CC1,-7.2
COC(C)(C(=O)O)C(=O)N1CC(C)(C)C1C1CCN(Cc2ccccc2)CC1,-7.2
CCn1ccnc1[C@@H]1OCCC[C@H]1NCc1ccc(Cl)cc1,-7.2
O=C(O)CC1CCN(C(=O)c2cc3ncccn3n2)CC1,-7.2
COc1cccc(C(C(=O)O)N(C)Cc2cnn(C)c2)c1,-7.2
CC1CC(C(=O)O)CN(C(=O)NCc2c(C3CCC3)cnn2C)C1,-7.2
CN(C)C1CCN(Cc2cn(C)nc2C(=O)N2CCn3ccnc3C2)C1,-7.2
Nc1ncnc2c1ncn2CCC(=O)N1CCCCC1C(F)F,-7.2
CCOC1CC(NC(=O)c2cn(-c3ccccc3)nn2)(C(=O)O)C1(C)C,-7.2
Cc1nn(C(C)C)cc1C(=O)Nc1ccc(N2CCOCC2)cn1,-7.2
Cc1cc(NC[C@@H]2CCN(C)[C@H]2c2cccnc2)c(C#N)c(C)n1,-7.2
CC(C)c1[nH]ncc1C(=O)N1CCN(c2ccccc2F)CC1C,-7.2
CSCc1ccc(CNC(=O)[C@@H]2OCC[C@@H]2Cn2cccn2)cc1,-7.2
Cc1cccc(N2CCN(C(=O)NC(C)c3cscn3)CC2)c1C,-7.2
Cn1cnnc1[C@@H]1C[C@@H](O)[C@@H](CNC(=O)C2CCCCC2)C1,-7.2
COc1ccc(CN2CCC2C(=O)N[C@H]2CC[C@@H](CO)CC2)cc1,-7.2
CC(OCC1CCCO1)C(=O)Nc1ccccc1-c1ncco1,-7.2
O=C(O)C(CNCc1ccc(Cl)cc1F)C1CCOCC1,-7.2
COc1ccc(CC(=O)N2C[C@@H](C(=O)O)O[C@H](C)C2)cc1F,-7.2
CC(C)N1CCC(C(=O)Nc2cccc(OCC(=O)O)c2)CC1,-7.2
