smiles,ld50_zhu
CCCCCCC(C)N,3.007
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],2.3080000000000003
CN(C)S(=O)(=O)CCCCNC(=O)N(CCCl)N=O,3.1
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,2.659
O=S1(=O)CCC(Br)C1,2.967
CC(C)COC(=O)CCCOc1ccc(Cl)cc1Cl,3.007
CCCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.119
O=[N+]([O-])OCCOCCO[N+](=O)[O-],2.416
CCC(SC(C)=NOC(=O)NC)C(N)=O,4.2189999999999985
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,1.806
NC1CCCCC1N,1.399
O=C(O)c1c(O)cccc1C=NOCc1ccc(Cl)cc1,2.475
CCN(CC)C(=S)NN=Cc1ccc([N+](=O)[O-])o1,2.557
CNC(=O)ON=C(C)SC(C)C(N)=O,3.964
CNc1snc2ccccc12,2.613
O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1,4.29
BrCc1cccc(Oc2ccccc2)c1,2.0540000000000003
Cc1cc(O)c(C)c(C)c1O,1.6769999999999998
CNC(=O)ON=C(C)SCC(N)=O,3.559
O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCCC2)o1,2.576
CNC(=O)ON=C(C)SCC(=O)N(C)C,4.377
O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCC2)o1,2.5540000000000003
O=C(O)c1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12,1.592
O=P(O)(O)Oc1ccccc1,1.881
Cc1ncc(CS)c(CO)c1O,2.154
CN(C)C(=S)NN=Cc1ccc([N+](=O)[O-])o1,2.509
CNC(=O)ON=C(C)SCC(=O)N1CCCC1,4.023
O=C(Nc1ccccc1)Nc1cnns1,1.615
CN1CCN(C(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,2.574
CNC(=O)ON=C(SCC(N)=O)C(C)(C)C,4.544
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,2.942
N#Cc1cccc([N+](=O)[O-])c1C#N,2.088
CCCCN(CCCC)C(=O)SCc1ccccc1,1.6980000000000002
CCOC(=O)Cc1ccc(-c2ccccc2)cc1,2.795
CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.341
Oc1ccc(C2=CCCCC2)cc1,1.789
CC(=NO)C(C)(O)C#Cc1ccccc1,1.813
CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1,1.676
CCC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,2.213
CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1,4.598
CC(C)(OO)c1cccc(C(C)(C)OO)c1,2.1790000000000003
Cc1cc(O)ccc1S(C)=O,1.6869999999999998
CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],2.519
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1.278
CCCNC(=O)C(C)Nc1ccc(OCC)cc1,1.921
CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,2.557
N#CSC=CSC#N,3.266
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1,1.163
CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1,2.582
CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1,1.929
ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,1.875
ON=CC(O)(C#Cc1ccccc1)c1ccccc1,1.4580000000000002
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2.142
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.196
CCCC(CCC)C(C)NC(=O)CC,2.454
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1.857
CC(C)CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.422
CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.018
CCOC(=O)c1cc2c(ccc3ccccc32)oc1=O,2.23
COC(=O)C=C(C)N,1.816
Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,1.758
C=C(C)C(=O)OCCSCC,1.372
Nc1nc2ccc(Cl)cc2o1,2.873
OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,3.034
CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1,2.001
Cc1ccn(C(=O)NCCCCCCCl)n1,1.6669999999999998
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC,3.46
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,3.194
CCN(N=O)C(=O)NC(C)=O,2.461
CNC(=O)Oc1ccc(NC(C)=O)cc1,2.419
CNC(=O)ON=C1SC(C)(C)SC1C,5.3610000000000015
COP(C)(=O)OC,1.179
CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,4.334
Cc1cc(O)ccc1S(C)(=O)=O,1.425
CCCC(=O)N(C)C(=O)ON=C1CSCCS1,2.14
CNC(=O)CCS,2.213
CC1(C)CC(NCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,1.841
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,2.335
CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,3.596
CC(C)=CC1C(C(=O)Cl)C1(C)C,2.669
CC(CC(=O)O)c1ccc(-c2ccccc2F)cc1,2.68
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,2.342
FCCBr,4.405
CCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1,2.833
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.725
COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl,2.489
O=S(=O)(F)CCCl,3.467
CCOC(=O)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1,1.957
N#CC=CC#N,2.772
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,2.49
C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.562
[O-][N+]1=NC2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.136
CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,2.49
C=COCCCCCCCCCC,1.67
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,2.291
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,3.632
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.456
CCCCCCCCCCCCSC#N,2.26
NP(=S)(N1CC1)N1CC1,3.393
CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.288
Cc1ccccc1Oc1cccnn1,1.78
CCOC(=O)C(CC)(CC(=O)OCCN(CC)CC)c1ccccc1,3.339
NC1CC1,2.108
N#CC1CCCCC1,3.135
NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,1.719
O=[N+]([O-])C=C1SCCN1Cc1ccccc1,2.373
O=C(CCl)OCCOCCO,2.375
CC(C)Nc1ccccc1,2.383
CCOC(C)C#N,1.54
CCOP(=O)(OCC)N(C)c1ccccc1,3.773
CN(C)C(=O)n1c(Br)nc(Br)c1Br,3.876
CC(O)COc1ccccc1,1.731
Cc1cnc(C)c(C)n1,2.181
CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl,2.777
O=C(Oc1cc(C(=O)Oc2cc(C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)CC(O)(C(=O)O)CC3OC(=O)c3cc(O)c(O)c(O)c3)cc(O)c2O)cc(O)c1O)c1cc(O)c(O)c(O)c1,2.411
CCC(C)(O)Cc1ccccc1,1.6130000000000002
CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,2.122
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.753
CCOC(=O)NNc1nncc2ccccc12,2.864
CCO[Si](OCC)(OCC)c1ccccc1,1.931
CCOP(=O)(SC(C)CC)SC(C)CC,3.863
COC=CC=C(C#N)C#N,2.827
FC(F)(F)c1nc2c(Br)c(Cl)c(Br)c(Cl)c2[nH]1,5.08
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.151
Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1,1.787
CN(C)C1c2ccccc2NC(=O)c2ccccc21,2.101
FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,4.164
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,1.875
Cc1c(Cl)ccc(C(C)c2ccccc2)c1C,2.061
CN(C)C(=S)c1ccc2c(c1)OCO2,3.423
O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12,4.36
CC(c1ccccc1)c1ccccc1CCl,1.6909999999999998
CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.258
CCOC(=O)C(=O)NP(=O)(OC)SC,2.6830000000000003
FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,5.08
CCCN(CCC)C(=O)SCc1ccccc1,2.14
O=P(CC(Br)CCl)(OC(CCl)CBr)OC(CCl)CBr,2.7060000000000004
N#CC(Cl)(Cl)CCl,2.802
FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1,4.74
COP(=O)(OC)C(O)(C(F)F)C(F)F,4.426
COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,3.584
C=C(F)C(=O)OCC(F)(F)C(F)F,3.532
OCCCC(O)CO,1.188
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2.806
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.697
CCOC(=N)c1sc2ccccc2c1O,1.743
O=C(O)CCCCCCCl,1.961
CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,2.463
Cc1c[nH]cn1,2.039
Cc1cc(C)n(CCO)c(=O)n1,1.646
CCOC(C1=NCC(C)(C)N1)c1ccccc1,2.659
CC1(CCl)COC1,2.032
CCC(C)(CC)C(=O)OCC(C)C,2.662
CCOC(=O)C=Cc1ccc2c(c1)OCO2,2.366
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F,2.497
O=c1[nH]c2cc(Br)ccc2o1,2.309
CCC12COP(OC1)OC2,4.2860000000000005
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,2.472
O=c1[nH]nc2n1-c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC2,1.879
CC1(C)CC(=O)CC(C)(C)N1,2.004
CCc1cc(=O)c2ccccc2o1,2.095
O=S(=O)(CCCl)COCS(=O)(=O)CCCl,3.2510000000000003
COC(=O)Nc1nc2cc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)ccc2[nH]1,3.297
CC(C)(C(N)=O)c1ccccc1,1.995
CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,1.672
CCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.415
CS(=O)(=O)c1ccc(O)cc1,1.736
Cc1cccc2c1C(=O)C(c1c(Cl)cccc1Cl)C2=O,2.8160000000000003
CCC(C)C1CCCCC1=O,1.808
CCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.508
CN(C)c1ccc(C=Cc2ccccc2)cc1,3.65
c1ccc(C(c2ccccc2)N2CCNCC2)cc1,2.7030000000000003
CCCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.589
CCCSP(=O)(OCC)SCn1c(=O)oc2cc(Cl)cnc21,2.583
O=S(C(Cl)C(Cl)Cl)C(Cl)C(Cl)Cl,3.62
CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.573
CCCCCCC(C)=CC#N,1.944
Cn1ccc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.415
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.8080000000000003
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,2.504
CC(=Cc1ccccc1)CNN=C(C)C(=O)O,2.533
Cc1ccc(=O)n(-c2ccccc2)c1,2.155
O=C(CCCCC(=O)OC1CCCCC1)OC1CCCCC1,1.288
CC(C)c1cccc(C(C)(C)O)c1,1.473
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,1.765
CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,2.0540000000000003
NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,2.807
C=C(C)C(=O)OCCO,1.411
Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,3.63
CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC,1.009
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C,2.415
CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.18
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1.966
CCS(=O)Cc1ccccc1OC(=O)NC,3.2060000000000004
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.808
Cc1ccn(C(N)=O)n1,2.056
CCS(=O)(=O)Cc1ccccc1OC(=O)NC,2.7060000000000004
COc1ccccc1NC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.432
CC(=O)CC1OCC(CCl)O1,3.173
CN(C)CCC=C1c2ccccc2CCc2sccc21,2.607
Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(C)c3C)n2C)cc1,2.507
N#Cc1ccc(N)cc1,2.6210000000000004
CC(C=O)=Cc1ccco1,1.988
CCCCC=CCCCCCCOC(C)=O,1.227
O=[N+]([O-])c1ccccc1C1OCC(CCl)O1,3.574
COc1ccc(OC)c(NC(=O)CNC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)c1,2.485
C1OC1CSCC1CO1,3.66
ClC(Cl)(Cl)c1cccc(C(Cl)(Cl)Cl)c1,2.029
O=C1C2CC3C1C1(Cl)C(Cl)C4(Cl)C2C3C1(Cl)C4(Cl)Cl,4.581
O=C(Cn1ccnc1)c1ccc2c(c1)Cc1ccccc1-2,1.78
CCCCCCCCP(=O)(CCCCCCCC)CCC(C)C,1.615
CCOC(=O)C(NCCNC(C(=O)OCC)c1ccccc1O)c1ccccc1O,2.716
CCOP(=O)(OCC)Oc1ccc(N)cc1,2.39
O=S1(=O)CCC(NNc2ccccc2)C1,1.979
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,2.95
C=CCc1ccc(OC(=O)NC)c(OC)c1,2.947
O=C(NCc1cccnc1)Nc1ccc([N+](=O)[O-])cc1,4.643
O=C(O)CCC1(Cc2ccccc2)CCCCC1=O,2.114
CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1,1.849
CC=Cc1ccc(OC(=O)NC)c(OC)c1,2.6460000000000004
FC(F)(F)c1nc2c(Br)c(Cl)c(Cl)cc2[nH]1,5.18
OCC1OC(n2cnc3c(NCC(c4ccccc4)c4ccccc4)ncnc32)C(O)C1O,3.431
CC(C)n1nc(-c2cccc(Cl)c2Cl)c(=N)nc1N,3.115
C=CC(C)(O)CC,2.156
COP(=S)(OC)Oc1cc(C)ccc1C(C)C,2.563
FC(F)(F)c1nc2c(Br)c(Cl)c(Br)cc2[nH]1,4.65
CC1CCCC(C)N1CCCNc1n[nH]c2ccccc12,2.612
C=C(Cl)C#N,3.544
C=CCc1ccc(OP(=S)(OC)OC)c(OC)c1,3.062
CS(=O)(=O)OC(CCN1CCCCC1)(c1ccccc1)c1ccccc1,2.479
C=C(C)C(=O)NCO,2.611
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,1.89
CNC(=O)c1cnn(C(C)(C)C)c1C#N,2.721
CC=Cc1ccc(OP(=S)(OC)OC)c(OC)c1,3.062
CC(C)(C)OOC(=O)C(C)(C)C,1.608
ClCc1cccc(Oc2ccccc2)c1,2.252
Cc1ccc(C(=O)c2ccc(CC(=O)NCCn3cnc4c3c(=O)n(C)c(=O)n4C)n2C)cc1,2.5860000000000003
COP(=S)(OC)Oc1cc(C(C)C)ccc1C,2.563
Cc1ccn(CO)n1,1.832
ClC(Cl)c1cccc(Oc2ccccc2)c1,1.625
CN(C)[SiH](N(C)C)N(C)C,2.434
N#CC=CC#N,3.29
CCO[Si](CNCCCCCCN)(OCC)OCC,2.767
CCOP(=O)(SC(C)CC)N1CCSC1=O,3.696
NCCCCCCC(=O)O,1.208
NCCNCc1ccccc1O,1.652
C1=CC(OC2C=CCC2)CC1,2.282
CCC(O)(CC)c1n[nH]cc1Cl,2.903
COc1ccc(C=CC(=O)Nc2ccccc2C(=O)O)cc1OC,2.474
C=COCCOCCO,1.4280000000000002
CC(=O)c1ccc2oc3ncccc3c(=O)c2c1,2.154
C=C[Si](OOC(C)(C)C)(OOC(C)(C)C)OOC(C)(C)C,2.289
CCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCO,2.521
OCC(O)CN1CCN(c2ccccc2)CC1,2.516
Cc1ccc(SN2C(=O)c3ccccc3C2=O)cc1,1.726
CC12CCC3C4CCC(=O)C=C4CCC3C1CCC2OC(=O)N(CCCl)N=O,2.271
COCC1CO1,2.2840000000000003
OCC(O)CN1CCN(c2ccccc2)CC1,2.426
CCC(C)NCC(O)c1ccc(N)cc1,2.506
CCN(CC)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.304
C=CC(=O)OCCSCC,1.807
N#CC1(O)CCCCC1,4.097
C=CC(=O)NC(C)(C)CS(=O)(=O)O,1.584
CC1=CC(=O)C(C)=C(C)C1=O,2.8760000000000003
Cc1cccc(C)c1N(CC1OCCO1)C(=O)CCl,1.977
CN(C)P1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.341
CC(=O)OCOC(=O)C1=C(COC(N)=O)SC2C(C(C)O)C(=O)N12,1.6980000000000002
CCP(=S)(OC)SCn1c(=O)oc2cccnc21,2.8110000000000004
N#Cc1ccc(Cl)c([N+](=O)[O-])c1,1.95
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,4.104
CCCCOC(=O)n1c(Br)nc(Br)c1Br,3.964
CCSC(C)CC1CC(=O)C(C(=O)CC)C(=O)C1,3.202
Cl[Si](Cl)(Cl)CCc1ccccc1,1.928
CNC(=O)ON=C1COCS1,3.556
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21,2.777
CNC(=O)ON=C1COC(C)S1,4.2
O=C(Nc1ccccc1)c1ccccc1I,1.703
NC(=O)CCCCC1CCSS1,2.016
c1ccc2c3c([nH]c2c1)CCCC3,1.81
CCC1(C)C(=O)N(CC2CO2)C(=O)N1CC1CO1,3.007
CNC(=O)ON=C1SCOC1C,4.2
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,2.1790000000000003
CCCCCCCCc1ccccc1O,1.867
CCOC(OCC)[SiH2]CNCCCCCCN,2.641
CNC(=O)ON=C1COCCS1,3.711
COP(=O)(SC(C)C)SC(C)C,3.283
CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(F)ccc2O1,2.716
CN(CO)C(=O)Oc1cccc2ccccc12,1.635
CNC(=O)ON=C1C(Cl)C2CC(C#N)C1C2,3.985
CNC(=O)ON=C1COC(C)S1,3.589
C=CC(=O)N1CN(C(=O)C=C)CN(C(=O)C=C)C1,2.853
CC1(C)CC2(NC(=O)N(CCCN3CCC(O)CC3)C2=O)c2cc(Cl)ccc2O1,2.692
CCC1OCC(=NOC(=O)NC)S1,3.532
CCN(CC)CCNc1c(Cl)cc(C)c2ncccc12,2.511
Cc1ccccc1-n1c(C)nc2ccc(N)cc2c1=O,3.646
CCC1OCSC1=NOC(=O)NC,3.93
CCN(CC)c1cc(C)nc2ncnn12,2.9410000000000003
CSc1nc(-c2ccc(Cl)cc2)n(-c2ccc(Cl)cc2)n1,2.64
CC=CCC(C(=O)O)c1ccc(-c2ccccc2)cc1,2.425
Cc1cc(C)c(C2C(=O)c3ccccc3C2=O)c(C)c1,2.422
CCCC1OCSC1=NOC(=O)NC,3.42
CS(=O)(=O)c1nc(-c2ccc(F)cc2)n(-c2ccc(Cl)cc2)n1,3.1660000000000004
Cc1oncc1C(=O)N1CCCCC1,2.195
CNC(=O)ON=C1SCOC1C(C)C,4.135
O=C(CCC(=O)OC1CCCCC1)OC1CCCCC1,1.372
Oc1c(Br)cc(Cl)cc1Cc1cc(Cl)cc(Br)c1O,2.062
C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,1.422
CC(C)c1c(C(=O)c2cccnc2)c2ccccc2n1C,2.064
CC[Si]1(CC)N[Si](CC)(CC)N[Si](CC)(CC)N1,2.199
OCc1ccc(OCCn2ccnc2)cc1,1.652
CCN(CC)P(=O)(c1ccccc1)n1ccnc1,2.545
CN1CCC23c4c5ccc(O)c4OC2C(N=[N+]=[N-])CCC3(O)C1C5,3.238
COC1CCC(OC2CC3(CC(O)C(C)C(C(C)C=C(C)C(=O)C(C)CC(C)C(=O)O)O3)OC2(C)C2CCC(C)C3(OC(C4OC(O)(CO)C(C)CC4C)CC3C)O2)OC1C,5.063
O=C1NC(=O)C2C3C(C(O)(c4ccccc4)c4ccccn4)=CC(C3=C(c3ccccc3)c3ccccn3)C12,5.129
CC=C1CC(C)C(O)(CO)C(=O)OCC2=CC[N+]3([O-])CCC(OC1=O)C23,3.884
CCC(C)(C)OC,1.805
Cc1c(Nc2ncnc3ccccc23)c(=O)n(-c2ccccc2)n1C,2.9530000000000003
COc1ccc2c(c1)Sc1ccc(C(C)C(=O)O)cc1N2C,2.631
C=CCNC(=O)ON=C1SCOC1C,2.679
CCCCCCOCCOCCOCC,1.6469999999999998
CN(C)C(CSC#N)CSC#N,3.39
c1ccc(Oc2nncc3ccccc23)cc1,2.347
C=CCC1=C(C)C(OC(=O)C2C(C)(C)C2(C)C)CC1=O,3.201
CCCCP(CCCC)CCCC,2.431
CCNC(=O)ON=C1SCOC1C,3.863
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,2.499
C=CC(=O)OCC(CC)(COC(=O)C=C)COC(=O)C=C,1.715
CCCCN1C(=O)c2cccc([N+](=O)[O-])c2C1=O,2.087
CN(C)c1ccccc1CS(=O)c1nc2ccccc2[nH]1,2.362
CCCCC(CC)COP(Oc1ccccc1)Oc1ccccc1,2.265
CCCC=C(C=NCCCCCCCCCCCCCCCCCCCCC)CC,1.897
CCCCN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,2.268
CCCSP(C)SCCC,4.9430000000000005
C[Si](C)(C)N[Si](C)(C)C,2.278
CC1CCC2(O)C3(C)CC4(O)OC2(C1O)C1(O)C3(O)C(OC(=O)c2ccc[nH]2)C(O)(C(C)C)C41C,2.818
CC(Cl)=CC(=O)Nc1ccc(O)cc1,2.127
C#CC(OC(=O)C1C(C=C(C)C)C1(C)C)C(C)=CCC,2.213
C[Si](C)(C)N=C=N[Si](C)(C)C,2.033
CC(C)=CC(=O)Nc1ccc(O)cc1,1.992
CCCCCCCCCCCCCCCCOC(=O)C1CC1,1.406
CN1CCCN=C1C=Cc1cccs1,3.084
[O-][N+]1=C(c2ccccc2)c2cc(Cl)ccc2N=C(NCC2CC2)C1,1.888
CCCC(=NOCC)C1=C(O)CC(C2CCCSC2)CC1=O,1.917
COP(=O)(NC=O)SC,2.949
CCc1nccnc1C,2.309
CCCCN1CCOCC1,2.627
COP(=O)(SC)N(C)C(C)=O,1.994
C=C(O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4.472
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N1,2.642
CCCCCCCCCCCC(=O)NP(=O)(OC)SC,3.51
CCCCOC(=O)Oc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.0210000000000004
N#CC(=C1SCC(c2ccccc2Cl)S1)n1ccnc1,2.6910000000000003
CCCCCOc1ccc(Br)cc1COCCN1CCOCC1,2.508
O=C1C(Cl)=C(Cl)C(=O)C1(Cl)Cl,2.369
N#CC=CS(=O)(=O)c1ccc(Cl)cc1,2.174
COP(=O)(NC(=O)CCCCl)SC,4.913
Cc1cc(=O)cc(-c2ccccc2)o1,2.474
C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,2.547
CCOc1ccc(N(N=O)C(C)=O)cc1,3.996
COCC(=O)NP(=O)(OC)SC,3.028
CCCCCCCCCCCCCC(=O)NP(=O)(OC)SC,3.5460000000000003
CCCCN(CCCC)CCOc1ccnc(N)n1,2.426
Clc1cn[nH]c1,2.289
O=C=NCc1ccc(CN=C=O)cc1,1.621
Cc1n[nH]cc1Cl,2.492
C=CCSP(=O)(NC(=O)CC)OC,3.252
CCN(CC)CCOc1ccnc(N)n1,2.022
Nc1nnc(C=Cc2ccc([N+](=O)[O-])o2)s1,2.104
C[Si]1(C)N[Si](C)(C)N[Si](C)(C)N[Si](C)(C)N1,3.466
CC1=NN(c2ccccc2)C(=O)C1=CN1CCOCC1,2.277
C#CCSP(=O)(NC(=O)CC)OC,2.6460000000000004
CN(C)CCOc1ccnc(N)n1,2.085
C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)C(C)C)CC(O)CC1O,5.072
CCc1cnc(C(=O)O)c(C(=O)O)c1,1.765
CCOC(=O)c1noc(C)c1C(C)=O,2.295
OC1OCC2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,2.312
C=CCn1c(=O)n(CC=C)c(=O)n(CC=C)c1=O,2.397
c1ccc(CNc2ncnc3c2NCN3)cc1,2.0340000000000003
Cc1nn(-c2ccccc2)c(=O)c2noc(C)c12,2.382
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,5.225
Cc1n[nH]c(=O)c2noc(C)c12,2.218
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21,2.439
CN(C)P(=O)(N(C)C)n1nc(-c2ccccc2)nc1N,4.168
O=P(O)(O)CN(CC(O)CN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O,2.035
O=C(c1ccc(Cl)cc1)n1cc(Cc2nnn[nH]2)c2ccccc21,2.449
CN(C)CC(=O)NN=Cc1c(Cl)nc2sccn12,2.28
CC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,2.769
COc1cc(C(=O)N(C)C)nn1-c1cccc(Cl)c1,2.549
